#MatchID,NumFilters,RAh,RAm,RAs,Decd,Decm,Decs,W3_F438W,W3_F438W_Sigma,W3_F555W,W3_F555W_Sigma,W3_F814W,W3_F814W_Sigma
1930434,3,13,37,00.938,-29,51,55.36,20.690,0.000,,,,
1932092,2,13,37,00.971,-29,51,55.37,22.393,0.000,,,,
1934350,2,13,37,00.968,-29,51,55.73,22.158,0.000,,,,
1935078,2,13,37,00.929,-29,51,55.71,,,,,,
1932112,3,13,37,00.945,-29,51,55.93,20.657,0.000,,,,
1922507,3,13,37,00.952,-29,51,55.03,22.455,0.000,,,,
1931809,3,13,37,00.913,-29,51,55.71,19.941,0.000,,,,
1933015,2,13,37,00.903,-29,51,55.64,,,,,,
1931058,2,13,37,00.972,-29,51,56.09,22.206,0.000,,,,
1929735,3,13,37,00.991,-29,51,55.89,22.187,0.000,,,,
1926920,3,13,37,01.003,-29,51,55.46,21.448,0.000,,,,
1929589,2,13,37,00.891,-29,51,55.31,,,,,,
1931064,3,13,37,00.963,-29,51,56.31,21.587,0.000,,,,
1934027,2,13,37,00.999,-29,51,56.10,21.752,0.000,,,,
1931632,3,13,37,00.935,-29,51,56.44,20.248,0.000,,,,
1930737,15,13,37,00.885,-29,51,55.99,18.766,1.475,18.722,0.207,,
1929085,3,13,37,00.900,-29,51,54.76,21.458,0.000,,,,
1935834,3,13,37,00.984,-29,51,56.45,21.914,0.000,,,,
1922900,3,13,37,01.018,-29,51,54.88,21.554,0.000,,,,
1926971,3,13,37,01.006,-29,51,56.33,21.481,0.000,,,,
1922602,3,13,37,00.956,-29,51,54.41,20.785,0.000,,,,
1930495,3,13,37,00.917,-29,51,56.53,20.284,0.000,,,,
1929321,3,13,37,00.867,-29,51,55.15,20.319,0.000,,,,
1932371,2,13,37,01.016,-29,51,56.39,21.953,0.000,,,,
1928198,2,13,37,00.873,-29,51,54.73,21.111,0.000,,,,
1927909,2,13,37,01.008,-29,51,54.49,21.954,0.000,,,,
1930624,3,13,37,00.993,-29,51,54.35,20.962,0.000,,,,
1924320,3,13,37,00.884,-29,51,54.54,20.652,0.000,,,,
1931092,3,13,37,00.978,-29,51,56.77,22.291,0.000,,,,
1922480,2,13,37,00.844,-29,51,55.71,,,,,,
1927946,5,13,37,01.047,-29,51,54.85,21.837,0.000,,,,
1929671,3,13,37,01.036,-29,51,54.56,22.263,0.000,,,,
1928241,2,13,37,00.987,-29,51,54.11,21.700,0.000,,,,
1932345,3,13,37,00.937,-29,51,56.99,21.021,0.000,,,,
1930568,3,13,37,00.931,-29,51,54.02,22.436,0.000,,,,
1928024,2,13,37,00.848,-29,51,54.79,22.803,0.000,,,,
1932773,3,13,37,01.014,-29,51,56.80,22.504,0.000,,,,
1930350,3,13,37,00.890,-29,51,54.16,21.841,0.000,,,,
1930059,2,13,37,00.877,-29,51,56.75,,,,,,
1930955,3,13,37,00.951,-29,51,57.12,21.341,0.000,,,,
1928018,2,13,37,00.918,-29,51,53.92,23.340,0.000,,,,
2170120,3,13,37,01.072,-29,51,54.99,23.404,0.000,,,,
1922258,2,13,37,00.854,-29,51,54.37,22.663,0.000,,,,
1936415,3,13,37,01.000,-29,51,57.08,21.610,0.000,,,,
1928021,2,13,37,00.824,-29,51,55.04,22.668,0.000,,,,
1932048,2,13,37,00.946,-29,51,53.72,24.780,0.000,,,,
1929351,2,13,37,01.019,-29,51,53.96,,,,,,
1931718,3,13,37,01.084,-29,51,55.98,23.799,0.000,,,,
1922320,2,13,37,00.994,-29,51,53.79,22.993,0.000,,,,
1929730,3,13,37,00.880,-29,51,57.10,19.752,0.000,,,,
1930888,2,13,37,01.036,-29,51,54.04,,,,,22.787,0.000
1928143,2,13,37,00.930,-29,51,53.67,23.977,0.000,,,,
1927091,2,13,37,00.807,-29,51,55.61,22.682,0.000,,,,
1933615,5,13,37,01.061,-29,51,56.70,24.035,0.000,22.558,0.000,22.733,0.000
1937197,3,13,37,01.053,-29,51,56.83,23.586,0.000,,,,
1929429,2,13,37,00.848,-29,51,54.17,22.710,0.155,,,,
1930553,2,13,37,00.807,-29,51,55.15,21.813,0.000,,,,
1930945,2,13,37,01.080,-29,51,54.63,23.919,0.000,,,,
1932283,3,13,37,00.932,-29,51,57.41,19.861,0.000,,,,
1927489,2,13,37,00.818,-29,51,54.62,23.358,0.000,,,,
1930264,3,13,37,01.088,-29,51,56.22,,,23.258,0.000,22.480,0.000
1937189,2,13,37,01.000,-29,51,57.34,22.190,0.000,,,,
1930193,4,13,37,00.860,-29,51,53.94,22.493,0.000,21.786,0.000,,
1928472,2,13,37,01.101,-29,51,55.51,22.312,0.000,,,,
1934038,3,13,37,00.910,-29,51,57.44,20.893,0.000,,,,
1932142,3,13,37,01.097,-29,51,54.82,21.834,0.000,,,,
1934072,3,13,37,00.948,-29,51,57.57,21.357,0.000,,,,
1924933,5,13,37,01.052,-29,51,57.09,23.560,0.000,22.143,0.000,,
1930317,2,13,37,00.885,-29,51,53.57,22.953,0.000,,,,
1925902,2,13,37,00.801,-29,51,54.65,22.654,0.000,,,,
1931191,3,13,37,01.074,-29,51,56.97,23.662,0.000,,,,
1922476,3,13,37,01.023,-29,51,53.55,21.880,0.000,,,,
1931086,3,13,37,00.896,-29,51,57.57,20.338,0.000,,,,
1935862,6,13,37,01.121,-29,51,55.20,21.094,0.000,20.760,0.000,,
1923398,3,13,37,00.859,-29,51,57.43,19.340,0.000,,,,
1929912,3,13,37,00.929,-29,51,57.76,21.182,0.000,,,,
1924901,3,13,37,00.951,-29,51,57.78,22.104,0.000,,,,
1931410,3,13,37,01.108,-29,51,56.51,22.734,0.000,,,,
1935857,3,13,37,00.901,-29,51,57.73,20.594,0.000,,,,
1931487,10,13,37,00.774,-29,51,55.80,21.542,0.064,20.575,0.066,20.014,0.000
1923964,2,13,37,00.909,-29,51,53.27,22.257,0.000,,,,
1930262,3,13,37,01.127,-29,51,55.74,22.379,0.000,,,,
1929306,3,13,37,00.775,-29,51,55.96,21.677,0.000,,,,
1928567,2,13,37,00.786,-29,51,54.59,23.025,0.000,,,,
1935884,3,13,37,01.130,-29,51,55.43,21.487,0.000,,,,
1929338,3,13,37,01.039,-29,51,53.47,21.643,0.000,,,,
1934113,6,13,37,01.125,-29,51,56.13,22.367,0.000,21.919,0.000,,
1925871,2,13,37,00.820,-29,51,53.86,22.845,0.000,,,,
1926941,2,13,37,01.114,-29,51,54.46,24.389,0.000,,,,
1931139,2,13,37,00.995,-29,51,53.21,22.838,0.000,,,,
1929340,3,13,37,00.784,-29,51,56.51,23.074,0.000,,,,
1931211,10,13,37,01.082,-29,51,57.21,20.906,0.018,20.285,0.005,19.569,0.000
1933262,3,13,37,01.126,-29,51,56.34,22.301,0.000,,,,
1930922,3,13,37,00.822,-29,51,57.30,20.039,0.000,,,,
1931738,3,13,37,00.939,-29,51,57.96,21.421,0.000,,,,
1926525,2,13,37,00.865,-29,51,53.30,22.927,0.000,,,,
1937261,10,13,37,01.055,-29,51,57.60,19.900,0.045,19.893,0.023,20.094,0.000
2170090,2,13,37,01.106,-29,51,54.03,,,22.362,0.211,,
1925150,3,13,37,01.082,-29,51,53.67,23.930,0.000,,,,
1929397,2,13,37,00.784,-29,51,54.21,22.247,0.000,,,,
1933429,2,13,37,01.068,-29,51,53.48,21.881,0.000,,,,
1930403,7,13,37,01.036,-29,51,53.22,21.444,0.000,20.971,0.000,,
1924938,3,13,37,01.143,-29,51,56.09,22.949,0.000,,,,
1929437,2,13,37,00.752,-29,51,55.40,,,,,,
1929970,6,13,37,01.122,-29,51,56.81,21.207,0.000,21.242,0.000,,
1932722,6,13,37,01.144,-29,51,54.96,21.512,0.000,21.138,0.000,,
1928406,3,13,37,00.830,-29,51,57.58,19.900,0.000,,,,
1930859,3,13,37,01.149,-29,51,55.65,21.841,0.000,,,,
1927393,6,13,37,00.903,-29,51,52.98,21.279,0.000,20.721,0.000,,
1927919,3,13,37,00.795,-29,51,57.18,21.116,0.000,,,,
1925880,3,13,37,00.914,-29,51,52.93,21.160,0.000,,,,
1932804,3,13,37,00.934,-29,51,58.15,21.256,0.000,,,,
1930154,4,13,37,00.783,-29,51,53.99,22.648,0.000,21.803,0.000,,
1927970,2,13,37,00.930,-29,51,52.86,22.456,0.000,,,,
1929269,3,13,37,00.789,-29,51,53.82,24.150,0.000,,,,
1937247,5,13,37,01.041,-29,51,57.97,,,22.022,0.000,22.569,0.000
1925886,10,13,37,00.742,-29,51,55.10,21.936,0.090,21.072,0.017,20.376,0.000
1929978,2,13,37,00.846,-29,51,53.09,22.336,0.000,,,,
1937249,3,13,37,01.135,-29,51,56.88,21.638,0.000,,,,
1930569,3,13,37,00.743,-29,51,56.26,19.658,0.000,,,,
1933007,2,13,37,00.772,-29,51,57.08,19.604,0.000,,,,
1928854,2,13,37,00.984,-29,51,52.72,24.387,0.000,,,,
2170149,6,13,37,01.155,-29,51,54.53,21.555,0.000,21.458,0.000,,
1936726,8,13,37,01.168,-29,51,55.26,21.338,0.079,21.406,0.000,21.269,0.000
1934069,3,13,37,01.164,-29,51,54.89,22.133,0.000,,,,
1933264,3,13,37,00.955,-29,51,58.37,22.629,0.000,,,,
1926164,5,13,37,01.159,-29,51,56.43,22.215,0.000,21.627,0.000,,
1933207,3,13,37,00.884,-29,51,58.25,22.232,0.000,,,,
1930411,2,13,37,00.752,-29,51,56.79,,,,,,
1922001,2,13,37,00.884,-29,51,52.73,21.938,0.000,,,,
1935981,3,13,37,01.154,-29,51,56.72,22.252,0.000,,,,
1931059,3,13,37,00.819,-29,51,57.88,19.686,0.000,,,,
1931019,3,13,37,01.175,-29,51,55.50,,,20.653,0.000,,
1924338,2,13,37,01.054,-29,51,52.89,22.186,0.000,,,,
1937874,3,13,37,01.066,-29,51,58.06,22.412,0.000,,,,
1929383,2,13,37,00.735,-29,51,54.54,23.852,0.000,,,,
1922912,2,13,37,00.790,-29,51,57.67,19.976,0.000,,,,
1923068,2,13,37,00.742,-29,51,54.20,23.412,0.000,,,,
1926953,3,13,37,00.828,-29,51,58.08,20.175,0.000,,,,
1928048,5,13,37,00.822,-29,51,52.98,21.887,0.000,21.050,0.000,,
1932361,3,13,37,00.847,-29,51,58.24,21.076,0.000,,,,
1934589,2,13,37,00.992,-29,51,58.51,23.024,0.000,,,,
1924310,2,13,37,00.722,-29,51,56.24,,,,,,
1932623,6,13,37,01.182,-29,51,55.98,21.329,0.000,20.406,0.000,,
1930685,2,13,37,01.134,-29,51,57.42,,,,,,
1936781,3,13,37,00.960,-29,51,58.57,21.923,0.000,,,,
1928254,2,13,37,00.745,-29,51,54.01,23.391,0.000,,,,
1929062,2,13,37,00.728,-29,51,54.33,23.615,0.000,,,,
1936796,2,13,37,00.972,-29,51,58.62,22.398,0.000,,,,
1937198,3,13,37,00.905,-29,51,58.58,22.511,0.000,,,,
1922623,2,13,37,00.745,-29,51,57.17,,,,,,
1926461,2,13,37,00.804,-29,51,53.00,21.699,0.000,,,,
1929791,2,13,37,01.085,-29,51,52.86,23.605,0.000,,,,
1935871,4,13,37,01.186,-29,51,54.61,22.397,0.000,,,,
1930691,8,13,37,01.055,-29,51,58.41,22.973,0.000,22.584,0.000,23.243,0.000
1931530,13,13,37,00.731,-29,51,57.00,19.071,0.246,18.915,0.261,19.034,0.000
1934283,3,13,37,00.927,-29,51,58.72,21.996,0.000,,,,
1930507,3,13,37,00.702,-29,51,55.44,23.932,0.000,,,,
1933836,3,13,37,00.954,-29,51,58.78,21.161,0.000,,,,
1931237,3,13,37,00.995,-29,51,58.73,22.709,0.000,,,,
1926963,2,13,37,00.820,-29,51,58.36,,,,,,
1926221,3,13,37,01.090,-29,51,58.29,22.280,0.000,,,,
1927052,3,13,37,00.699,-29,51,56.17,,,,,,
1922810,3,13,37,00.798,-29,51,58.21,21.479,0.000,,,,
1928201,2,13,37,00.709,-29,51,56.70,18.771,0.000,,,,
1929239,2,13,37,00.717,-29,51,54.07,23.488,0.000,,,,
1932405,3,13,37,01.204,-29,51,56.18,22.169,0.000,,,,
1937854,3,13,37,00.974,-29,51,58.87,21.502,0.000,,,,
1930500,3,13,37,00.785,-29,51,58.13,20.679,0.000,,,,
1937906,2,13,37,01.139,-29,51,57.86,,,,,,
1933895,2,13,37,00.725,-29,51,57.24,,,,,,
1930701,9,13,37,01.175,-29,51,57.23,20.843,0.000,20.652,0.000,,
1930698,3,13,37,01.042,-29,51,58.70,23.914,0.000,,,,
1924690,2,13,37,01.203,-29,51,54.57,,,,,,
1926723,2,13,37,00.720,-29,51,53.83,23.804,0.000,,,,
1929660,3,13,37,00.747,-29,51,57.70,19.022,0.000,,,,
1933817,3,13,37,01.215,-29,51,55.50,22.195,0.000,,,,
1934623,3,13,37,01.204,-29,51,56.52,22.147,0.000,,,,
1934588,3,13,37,01.215,-29,51,55.88,22.283,0.000,,,,
1937272,3,13,37,00.955,-29,51,58.99,20.499,0.000,,,,
1935012,2,13,37,01.193,-29,51,57.02,,,,,,
1928203,3,13,37,01.076,-29,51,52.41,23.561,0.000,,,,
1932863,3,13,37,01.161,-29,51,57.71,22.980,0.000,,,,
1926912,2,13,37,01.168,-29,51,53.42,,,22.312,0.000,,
1929675,2,13,37,01.157,-29,51,53.23,24.146,0.000,,,,
2163325,7,13,37,00.701,-29,51,56.92,18.550,0.000,18.636,0.000,,
1932347,5,13,37,01.196,-29,51,53.98,21.563,0.000,20.817,0.000,,
1937907,3,13,37,01.065,-29,51,58.73,,,20.927,0.000,,
1933387,3,13,37,01.123,-29,51,58.26,21.748,0.000,,,,
2161398,4,13,37,00.676,-29,51,55.93,21.390,0.000,,,,
1931296,3,13,37,01.093,-29,51,58.58,22.348,0.000,,,,
1929015,4,13,37,00.826,-29,51,52.30,23.302,0.000,22.386,0.000,,
1937101,3,13,37,01.117,-29,51,58.39,21.915,0.000,,,,
2170093,3,13,37,00.760,-29,51,58.14,19.767,0.000,,,,
1921927,4,13,37,00.888,-29,51,51.97,22.742,0.000,22.232,0.000,,
1932728,4,13,37,01.212,-29,51,54.24,21.982,0.000,21.801,0.000,,
1925827,6,13,37,00.940,-29,51,59.15,20.505,0.000,20.490,0.000,,
2161421,4,13,37,01.053,-29,51,52.12,22.680,0.000,,,,
1937104,3,13,37,01.144,-29,51,58.17,21.900,0.000,,,,
1936737,4,13,37,01.225,-29,51,54.70,21.865,0.000,20.903,0.000,,
1933822,3,13,37,00.910,-29,51,59.15,20.596,0.000,,,,
1933352,2,13,37,01.006,-29,51,59.12,,,,,,
1926187,3,13,37,00.964,-29,51,59.19,20.753,0.000,,,,
1935579,5,13,37,01.039,-29,51,59.02,22.424,0.000,,,,
1930692,3,13,37,01.225,-29,51,56.43,22.581,0.000,,,,
1937294,5,13,37,01.232,-29,51,56.04,22.576,0.000,22.127,0.000,,
1927337,4,13,37,00.696,-29,51,53.81,22.925,0.000,22.214,0.000,,
1936795,2,13,37,01.238,-29,51,55.46,22.699,0.000,,,,
1937112,3,13,37,01.158,-29,51,58.11,23.093,0.000,,,,
1935085,3,13,37,01.167,-29,51,53.04,23.695,0.000,,,,
1934656,3,13,37,01.224,-29,51,56.71,22.192,0.000,,,,
1922259,2,13,37,00.672,-29,51,56.56,,,,,,
1937798,3,13,37,01.044,-29,51,59.12,22.480,0.000,,,,
1935599,6,13,37,01.059,-29,51,59.04,21.772,0.000,21.578,0.000,,
1934674,6,13,37,01.219,-29,51,57.05,21.403,0.000,21.198,0.000,,
2170248,2,13,37,01.243,-29,51,55.27,22.471,0.000,,,,
1930676,3,13,37,00.951,-29,51,59.33,20.974,0.000,,,,
1933208,6,13,37,01.228,-29,51,54.21,21.636,0.000,21.193,0.000,,
1928856,2,13,37,01.055,-29,51,51.90,22.239,0.000,,,,
1923401,3,13,37,00.766,-29,51,58.56,21.626,0.000,,,,
1937113,3,13,37,01.201,-29,51,57.62,,,19.912,0.000,,
1929054,5,13,37,00.950,-29,51,51.60,22.518,0.000,21.949,0.000,,
1922456,4,13,37,00.767,-29,51,52.39,22.106,0.000,21.259,0.000,,
2170222,3,13,37,01.247,-29,51,54.82,22.231,0.000,,,,
1927570,4,13,37,00.789,-29,51,52.15,22.092,0.000,21.403,0.000,,
1933819,3,13,37,01.253,-29,51,55.08,22.529,0.000,,,,
1929091,2,13,37,00.684,-29,51,57.45,,,,,,
1934761,2,13,37,01.222,-29,51,53.72,22.927,0.000,,,,
1926402,2,13,37,01.248,-29,51,56.42,22.742,0.000,,,,
2173807,3,13,37,01.070,-29,51,59.17,,,21.753,0.000,,
1934698,6,13,37,01.225,-29,51,57.29,20.716,0.000,20.304,0.000,,
1930809,2,13,37,01.235,-29,51,54.02,22.133,0.000,,,,
1923382,6,13,37,00.746,-29,51,58.51,20.238,0.000,19.756,0.000,,
1927332,4,13,37,00.876,-29,51,51.62,22.573,0.000,22.166,0.000,,
2170330,2,13,37,00.990,-29,51,59.49,23.867,0.000,,,,
1931113,2,13,37,01.074,-29,51,51.83,22.500,0.000,,,,
1931755,3,13,37,01.253,-29,51,54.64,22.216,0.000,,,,
1932470,5,13,37,01.139,-29,51,58.75,19.900,0.000,19.734,0.000,,
1926446,3,13,37,01.073,-29,51,59.26,21.967,0.000,,,,
1928065,3,13,37,00.976,-29,51,51.44,23.455,0.064,,,,
2170282,3,13,37,00.919,-29,51,59.59,20.328,0.000,,,,
1930191,5,13,37,01.054,-29,51,51.63,22.274,0.000,21.739,0.000,,
1921831,2,13,37,00.788,-29,51,51.98,22.835,0.000,,,,
1934527,8,13,37,01.182,-29,51,58.32,,,23.312,0.000,23.916,0.000
1931818,5,13,37,00.711,-29,51,58.22,19.409,0.000,19.392,0.000,,
1930466,2,13,37,00.724,-29,51,58.44,,,,,,
1934641,2,13,37,01.266,-29,51,56.08,22.860,0.000,,,,
1930152,2,13,37,00.631,-29,51,55.74,23.135,0.000,,,,
1937134,6,13,37,01.208,-29,51,58.00,21.124,0.000,21.021,0.000,,
1922463,3,13,37,00.659,-29,51,53.75,22.753,0.000,,,,
1928807,6,13,37,00.695,-29,51,58.08,18.789,0.000,18.770,0.000,,
1928703,2,13,37,00.675,-29,51,53.30,22.621,0.000,,,,
1932884,3,13,37,01.256,-29,51,56.87,22.151,0.000,,,,
2163318,3,13,37,00.657,-29,51,57.27,21.844,0.000,,,,
1935071,3,13,37,01.096,-29,51,59.27,21.569,0.000,,,,
1921882,2,13,37,00.881,-29,51,51.39,,,18.861,0.000,,
1935009,3,13,37,00.958,-29,51,59.73,21.212,0.000,,,,
1926481,2,13,37,00.625,-29,51,55.35,22.976,0.000,,,,
1925459,4,13,37,00.833,-29,51,51.55,22.206,0.000,21.438,0.000,,
1929732,3,13,37,00.741,-29,51,58.77,20.287,0.000,,,,
1929256,3,13,37,00.624,-29,51,55.54,22.634,0.000,,,,
1935574,2,13,37,01.272,-29,51,56.20,23.000,0.000,,,,
1930979,4,13,37,01.252,-29,51,53.87,22.947,0.000,22.269,0.000,,
1933277,6,13,37,01.273,-29,51,54.76,21.656,0.000,21.349,0.000,,
1933419,6,13,37,01.230,-29,51,57.73,21.309,0.000,21.274,0.000,,
1927531,2,13,37,00.765,-29,51,51.98,,,22.080,0.000,,
1934520,4,13,37,01.244,-29,51,57.44,21.633,0.000,21.018,0.000,,
1929411,2,13,37,01.044,-29,51,51.41,22.805,0.000,,,,
1925840,7,13,37,01.279,-29,51,55.43,23.179,0.000,23.210,0.000,24.258,0.000
1925991,2,13,37,00.817,-29,51,51.59,22.182,0.000,,,,
1924288,2,13,37,00.638,-29,51,56.91,21.759,0.000,,,,
1922225,3,13,37,01.089,-29,51,51.60,23.008,0.000,,,,
1926949,4,13,37,01.232,-29,51,53.24,22.641,0.000,21.891,0.000,,
1932628,3,13,37,00.872,-29,51,59.70,20.008,0.000,,,,
1934173,2,13,37,01.280,-29,51,55.10,22.818,0.000,,,,
1934856,5,13,37,01.131,-29,51,59.13,,,20.197,0.000,,
1930661,5,13,37,00.896,-29,51,59.77,20.032,0.000,20.452,0.000,,
1927160,6,13,37,01.172,-29,51,58.73,18.831,0.000,18.866,0.000,,
1937924,2,13,37,01.273,-29,51,56.55,23.368,0.000,,,,
1934508,3,13,37,01.262,-29,51,57.01,22.012,0.000,,,,
1929240,3,13,37,00.617,-29,51,55.26,23.280,0.000,,,,
1931650,3,13,37,00.747,-29,51,58.95,21.269,0.000,,,,
1934554,2,13,37,01.277,-29,51,54.64,22.148,0.000,,,,
1936111,3,13,37,01.124,-29,51,59.23,20.430,0.000,,,,
1935852,2,13,37,01.248,-29,51,53.53,23.122,0.000,,,,
1929193,3,13,37,01.047,-29,51,59.69,,,,,21.610,0.000
1937640,3,13,37,01.273,-29,51,56.76,22.778,0.000,,,,
1937801,2,13,37,01.280,-29,51,56.38,22.774,0.000,,,,
1922312,3,13,37,00.654,-29,51,57.61,21.650,0.000,,,,
1929501,4,13,37,00.626,-29,51,56.75,21.246,0.000,19.914,0.000,,
1935471,2,13,37,01.198,-29,51,58.49,,,,,,
1938308,3,13,37,01.097,-29,51,59.49,21.507,0.000,,,,
2161268,2,13,37,00.876,-29,51,51.18,23.373,0.000,,,,
1929723,3,13,37,00.725,-29,51,58.84,20.778,0.000,,,,
1925460,2,13,37,00.627,-29,51,54.04,23.390,0.000,,,,
1926468,3,13,37,00.608,-29,51,55.38,22.678,0.000,,,,
1935004,10,13,37,00.930,-29,51,59.96,20.591,0.239,20.733,0.105,20.494,0.000
1934666,3,13,37,00.962,-29,51,59.97,21.585,0.000,,,,
1927548,6,13,37,00.848,-29,51,51.20,21.746,0.000,21.449,0.000,,
1926252,2,13,37,00.792,-29,51,51.50,23.115,0.000,,,,
1929641,9,13,37,00.674,-29,51,58.24,19.574,0.000,19.491,0.023,19.385,0.000
1936034,3,13,37,01.296,-29,51,55.95,22.978,0.000,,,,
1935181,6,13,37,01.267,-29,51,57.37,21.740,0.000,21.638,0.000,,
1930968,2,13,37,01.265,-29,51,53.58,23.548,0.000,,,,
1930444,5,13,37,00.687,-29,51,58.49,,,19.401,0.000,,
1938291,6,13,37,01.118,-29,51,59.50,21.281,0.000,20.630,0.000,,
1934687,3,13,37,00.981,-29,52,00.05,22.100,0.000,,,,
1933497,3,13,37,00.707,-29,51,58.82,21.042,0.000,,,,
1930656,2,13,37,01.300,-29,51,54.93,23.314,0.000,,,,
1927547,2,13,37,00.859,-29,51,51.07,,,22.304,0.000,,
1929392,2,13,37,00.600,-29,51,56.26,,,,,,
1922968,2,13,37,00.809,-29,51,51.27,22.359,0.000,,,,
2173853,3,13,37,01.267,-29,51,57.62,21.470,0.000,,,,
1926431,2,13,37,01.301,-29,51,56.28,24.770,0.000,,,,
1933417,5,13,37,01.023,-29,52,00.06,22.609,0.000,21.974,0.000,,
1926879,3,13,37,00.592,-29,51,55.71,20.518,0.000,,,,
1927146,3,13,37,01.286,-29,51,57.15,21.961,0.000,,,,
1934879,2,13,37,01.240,-29,51,58.25,22.692,0.000,,,,
1938314,6,13,37,01.075,-29,51,59.89,21.461,0.000,21.643,0.000,,
1935157,6,13,37,00.997,-29,52,00.17,21.329,0.000,20.946,0.000,,
1937814,3,13,37,00.966,-29,52,00.20,21.357,0.000,,,,
1927507,7,13,37,00.788,-29,51,51.29,22.985,0.000,22.347,0.000,21.760,0.000
1932154,6,13,37,01.261,-29,51,57.97,21.851,0.000,21.731,0.000,,
1937220,2,13,37,00.833,-29,52,00.01,,,20.900,0.000,,
1926942,2,13,37,01.253,-29,51,52.85,23.261,0.000,,,,
1926136,2,13,37,00.805,-29,51,51.13,,,21.673,0.000,,
1925095,2,13,37,00.583,-29,51,55.25,,,,,,
1924255,2,13,37,00.716,-29,51,51.81,23.981,0.000,,,,
1935605,2,13,37,01.212,-29,51,58.87,,,,,,
1937313,6,13,37,00.895,-29,52,00.25,20.104,0.000,20.416,0.000,,
1926184,2,13,37,00.876,-29,52,00.22,,,,,,
1933774,3,13,37,01.283,-29,51,57.59,21.732,0.000,,,,
1938099,2,13,37,01.198,-29,51,59.08,,,,,,
1927048,2,13,37,00.579,-29,51,55.42,,,,,,
1929165,3,13,37,00.946,-29,52,00.35,20.617,0.000,,,,
1926766,2,13,37,00.634,-29,51,52.96,22.884,0.000,,,,
1931594,6,13,37,01.011,-29,52,00.29,22.079,0.000,21.607,0.000,,
1931219,3,13,37,00.842,-29,52,00.16,21.357,0.000,,,,
1925125,5,13,37,01.196,-29,51,51.84,22.656,0.000,21.876,0.064,,
1927143,2,13,37,01.310,-29,51,56.83,23.633,0.000,,,,
1925520,3,13,37,00.610,-29,51,53.47,24.002,0.000,,,,
1921736,2,13,37,00.746,-29,51,51.41,24.419,0.000,,,,
1935218,5,13,37,01.103,-29,51,59.97,,,23.283,0.000,22.148,0.000
1926259,2,13,37,00.864,-29,51,50.75,23.624,0.000,,,,
1922967,2,13,37,00.844,-29,51,50.82,22.604,0.000,,,,
1938541,2,13,37,01.250,-29,51,58.48,22.631,0.000,,,,
1930682,3,13,37,01.326,-29,51,55.04,,,23.849,0.000,22.700,0.000
2170315,2,13,37,00.900,-29,52,00.39,,,,,,
1926367,2,13,37,00.797,-29,51,51.00,22.473,0.000,,,,
1936505,4,13,37,01.290,-29,51,53.33,23.701,0.000,19.556,0.000,,
2184101,3,13,37,01.187,-29,51,59.37,22.403,0.000,,,,
1925277,2,13,37,00.637,-29,51,52.72,23.140,0.000,,,,
1927960,5,13,37,00.583,-29,51,56.78,,,22.533,0.000,20.744,0.000
1926570,5,13,37,00.676,-29,51,52.08,22.452,0.000,22.147,0.000,,
1927324,2,13,37,00.571,-29,51,54.96,,,,,,
1926341,4,13,37,00.720,-29,51,51.54,22.745,0.000,22.198,0.000,,
1922090,2,13,37,00.684,-29,51,51.94,22.853,0.000,,,,
1934904,6,13,37,01.175,-29,51,59.55,22.971,0.000,22.253,0.000,,
1933913,6,13,37,00.644,-29,51,58.53,19.732,0.000,19.537,0.000,,
1929581,6,13,37,00.626,-29,51,58.20,19.181,0.000,19.092,0.000,,
2170143,2,13,37,00.722,-29,51,59.54,,,,,,
1929181,6,13,37,00.955,-29,52,00.51,20.884,0.000,20.741,0.000,,
2170289,3,13,37,00.863,-29,52,00.38,20.860,0.000,,,,
1931589,3,13,37,00.983,-29,52,00.50,22.803,0.000,,,,
1932418,7,13,37,01.331,-29,51,54.81,23.335,0.000,23.071,0.000,23.419,0.000
1921575,2,13,37,00.698,-29,51,51.73,23.578,0.000,,,,
1926227,2,13,37,00.611,-29,51,53.11,23.505,0.000,,,,
1928686,3,13,37,00.567,-29,51,56.20,22.914,0.000,,,,
1938354,2,13,37,01.102,-29,52,00.16,,,,,,
1935518,3,13,37,01.232,-29,51,58.99,24.117,0.000,,,,
1924486,2,13,37,00.753,-29,51,51.13,22.851,0.000,,,,
1927161,2,13,37,01.025,-29,52,00.50,,,,,,
1925958,4,13,37,00.868,-29,51,50.51,23.163,0.000,23.128,0.000,22.746,0.000
1929892,3,13,37,01.172,-29,51,59.76,22.158,0.000,,,,
1926550,2,13,37,00.717,-29,51,51.36,22.773,0.000,,,,
1926069,2,13,37,00.606,-29,51,52.97,23.140,0.000,,,,
1937808,3,13,37,00.923,-29,52,00.65,21.269,0.000,,,,
1922788,5,13,37,01.261,-29,51,52.32,22.177,0.000,21.483,0.000,,
1932397,3,13,37,00.828,-29,52,00.43,21.451,0.000,,,,
1936076,3,13,37,00.951,-29,52,00.68,21.149,0.000,,,,
1925668,2,13,37,00.660,-29,51,51.97,22.963,0.000,,,,
1926581,2,13,37,00.820,-29,51,50.62,22.914,0.000,,,,
1930210,6,13,37,00.713,-29,51,59.66,21.197,0.000,19.884,0.000,,
1926713,7,13,37,00.551,-29,51,55.62,18.826,0.000,18.659,0.000,18.418,0.000
1926700,3,13,37,00.551,-29,51,55.38,18.757,0.000,17.849,0.000,,
